    loop_time,loop_time_min,    pos_steps,      pos_rev,       pos_mm,    dis_steps,       dis_mm,      dis_rev,  spd_us/step,   spd_step/s,    spd_rev/s,     spd_mm/s,    direction,   event_code, rep_rate_kHz,    energy_nJ,    energy_uJ,   epoch_time
       87.281,        1.455,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987749.438
       87.723,        1.462,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987749.887
       88.355,        1.473,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987750.511
       88.857,        1.481,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987751.011
       89.399,        1.490,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987751.557
       90.062,        1.501,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987752.222
       90.524,        1.509,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987752.680
       91.166,        1.519,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987753.321
       91.658,        1.528,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987753.814
       92.300,        1.538,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987754.460
       92.802,        1.547,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987754.957
       93.445,        1.557,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987755.599
       93.927,        1.565,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987756.084
       94.550,        1.576,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987756.701
       95.011,        1.584,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987757.160
       95.584,        1.593,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987757.731
       96.156,        1.603,       8144.0,       10.000,       40.000,         1856,        9.000,        2.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987758.309
       96.618,        1.610,       8595.0,       10.000,       42.000,         1405,        7.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987758.768
       97.260,        1.621,       9221.0,       11.000,       46.000,          779,        3.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987759.412
       97.722,        1.629,       9671.0,       12.000,       48.000,          329,        1.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987759.876
       98.224,        1.637,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987760.369
       98.886,        1.648,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987761.033
       99.328,        1.655,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987761.478
       99.930,        1.666,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987762.073
      100.402,        1.673,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987762.551
      101.024,        1.684,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987763.175
      101.547,        1.692,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987763.695
      102.149,        1.702,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987764.298
      102.550,        1.709,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987764.696
      103.294,        1.722,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987765.443
      103.595,        1.727,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987765.736
      104.398,        1.740,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987766.542
      104.729,        1.745,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987766.872
      105.532,        1.759,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987767.669
      105.854,        1.764,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987767.994
      106.687,        1.778,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987768.827
      107.018,        1.784,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987769.162
      107.821,        1.797,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,       13.000,        0.013,1617987769.963
